ANIO,MES,DIA,SERVICIO,NB_COLA,LLAMADAS_DIA,REITERADAS_DIA,LLAMADAS_MES,REITERADAS_MES,FECHA,LLAMADAS_SEM,REITERADAS_SEM,SEMANA_MES
2023,1,7,SERVICE TO SALE,SERVICE TO SALE,64,3,739,44,2023-01-07,739,44,S1
2023,1,7,SOPORTE DIGITAL,SOPORTE DIGITAL,52,6,429,53,2023-01-07,429,53,S1
2023,1,7,SOS,SOS,2449,276,20824,3155,2023-01-07,20824,3155,S1
2023,1,7,TARJETAS,TARJETAS,2360,230,26268,4473,2023-01-07,26268,4473,S1
2023,1,7,VENTAS CROSS,VENTAS CROSS,314,9,3489,165,2023-01-07,3489,165,S1
2023,1,8,BOP,BOP,3,0,57524,11496,2023-01-08,3,0,S2
2023,1,8,CHAT CONSULTAS,CHAT CONSULTAS,85,20,1621,501,2023-01-08,85,20,S2
2023,1,8,SOS,SOS,1291,166,22115,3375,2023-01-08,1291,166,S2
2023,1,9,ALTO VALOR,ALTO VALOR,484,47,3598,711,2023-01-09,484,47,S2
2023,1,9,BOP,BOP,9660,1260,67184,13816,2023-01-09,9663,1260,S2
2023,1,9,CAP PYME,CAP PYME,7,1,39,5,2023-01-09,7,1,S2
2023,1,9,CHAT CONSULTAS,CHAT CONSULTAS,234,53,1855,575,2023-01-09,319,79,S2
2023,1,9,CHAT RECLAMOS,CHAT RECLAMOS,479,125,4160,1378,2023-01-09,479,125,S2
2023,1,9,CORNER (KONECTA),CORNER (KONECTA),2,0,5,0,2023-01-09,2,0,S2
2023,1,9,CUENTA INDEPENDENCIA,CUENTA INDEPENDENCIA,1438,115,10096,857,2023-01-09,1438,115,S2
2023,1,9,INCLUSION FINANCIERA,INCLUSION FINANCIERA,1455,162,10068,1989,2023-01-09,1455,162,S2
2023,1,9,LINEA EMPRESAS,LINEA EMPRESAS,809,140,5223,1410,2023-01-09,809,140,S2
2023,1,9,LINEA NEGOCIOS,LINEA NEGOCIOS,109,8,700,98,2023-01-09,109,8,S2
2022,12,1,LINEA EMPRESAS,LINEA EMPRESAS,917,191,917,191,2022-12-01,917,191,S1
2022,12,1,TARJETAS,TARJETAS,3307,285,3307,285,2022-12-01,3307,285,S1
2022,12,1,GLOMO (GSS),GLOMO (GSS),3,0,3,0,2022-12-01,3,0,S1
2022,12,1,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),294,12,294,12,2022-12-01,294,12,S1
2022,12,1,SOS,SOS,3932,523,3932,523,2022-12-01,3932,523,S1
2022,12,1,INCLUSION FINANCIERA,INCLUSION FINANCIERA,2502,289,2502,289,2022-12-01,2502,289,S1
2022,12,1,CORNER (KONECTA),CORNER (KONECTA),2,0,2,0,2022-12-01,2,0,S1
2022,12,1,CHAT RECLAMOS,CHAT RECLAMOS,1320,388,1320,388,2022-12-01,1320,388,S1
2022,12,1,ALTO VALOR,ALTO VALOR,607,84,607,84,2022-12-01,607,84,S1
2022,12,1,RECONQUISTA BOP,RECONQUISTA BOP,1,0,1,0,2022-12-01,1,0,S1
2022,12,1,CUENTA INDEPENDENCIA (KONECTA),CUENTA INDEPENDENCIA (KONECTA),3716,280,3716,280,2022-12-01,3716,280,S1
2022,12,1,SOPORTE DIGITAL (KONECTA),SOPORTE DIGITAL (KONECTA),62,3,62,3,2022-12-01,62,3,S1
2022,12,1,SERVICE TO SALE (KONECTA),SERVICE TO SALE (KONECTA),99,1,99,1,2022-12-01,99,1,S1
2022,12,1,BOP,BOP,10367,1437,10367,1437,2022-12-01,10367,1437,S1
2022,12,1,RECLAMOS,RECLAMOS,2417,139,2417,139,2022-12-01,2417,139,S1
2022,12,1,LINEA NEGOCIOS,LINEA NEGOCIOS,93,7,93,7,2022-12-01,93,7,S1
2022,12,1,RETENCION PLD (GSS),RETENCION PLD (GSS),1,0,1,0,2022-12-01,1,0,S1
2022,12,1,SERVICE TO SALE (BBVA),SERVICE TO SALE (BBVA),8,0,8,0,2022-12-01,8,0,S1
2022,12,1,CHAT CONSULTAS,CHAT CONSULTAS,490,126,490,126,2022-12-01,490,126,S1
2022,12,1,VENTAS CROSS,VENTAS CROSS,597,11,597,11,2022-12-01,597,11,S1
2022,12,2,BOP,BOP,9927,1339,20294,3292,2022-12-02,20294,3292,S1
2022,12,2,SERVICE TO SALE (KONECTA),SERVICE TO SALE (KONECTA),52,1,151,5,2022-12-02,151,5,S1
2022,12,2,INCLUSION FINANCIERA,INCLUSION FINANCIERA,2270,251,4772,643,2022-12-02,4772,643,S1
2022,12,2,SOS,SOS,3617,436,7549,1054,2022-12-02,7549,1054,S1
2022,12,2,RETENCION PLD (GSS),RETENCION PLD (GSS),1,0,2,0,2022-12-02,2,0,S1
2022,12,2,CHAT RECLAMOS,CHAT RECLAMOS,855,235,2175,641,2022-12-02,2175,641,S1
2022,12,2,VENTAS CROSS,VENTAS CROSS,575,13,1172,30,2022-12-02,1172,30,S1
2022,12,2,SERVICE TO SALE (BBVA),SERVICE TO SALE (BBVA),38,3,46,3,2022-12-02,46,3,S1
2022,12,2,ALTO VALOR,ALTO VALOR,561,78,1168,183,2022-12-02,1168,183,S1
2022,12,2,LINEA EMPRESAS,LINEA EMPRESAS,857,156,1774,403,2022-12-02,1774,403,S1
2022,12,2,CHAT CONSULTAS,CHAT CONSULTAS,364,102,854,238,2022-12-02,854,238,S1
2022,12,2,SOPORTE DIGITAL (KONECTA),SOPORTE DIGITAL (KONECTA),69,8,131,11,2022-12-02,131,11,S1
2022,12,2,TARJETAS,TARJETAS,3300,266,6607,698,2022-12-02,6607,698,S1
2022,12,2,CUENTA INDEPENDENCIA (KONECTA),CUENTA INDEPENDENCIA (KONECTA),3132,229,6848,566,2022-12-02,6848,566,S1
2022,12,2,RECLAMOS,RECLAMOS,2144,100,4561,281,2022-12-02,4561,281,S1
2022,12,2,LINEA NEGOCIOS,LINEA NEGOCIOS,97,2,190,13,2022-12-02,190,13,S1
2022,12,2,CORNER (KONECTA),CORNER (KONECTA),2,0,4,0,2022-12-02,4,0,S1
2022,12,2,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),275,11,569,27,2022-12-02,569,27,S1
2022,12,2,GLOMO (GSS),GLOMO (GSS),1,0,4,0,2022-12-02,4,0,S1
2022,12,3,SERVICE TO SALE (KONECTA),SERVICE TO SALE (KONECTA),68,3,219,9,2022-12-03,219,9,S1
2022,12,3,LINEA NEGOCIOS,LINEA NEGOCIOS,48,5,238,20,2022-12-03,238,20,S1
2022,12,3,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),185,9,754,39,2022-12-03,754,39,S1
2022,12,3,CHAT CONSULTAS,CHAT CONSULTAS,238,63,1092,312,2022-12-03,1092,312,S1
2022,12,3,CUENTA INDEPENDENCIA (KONECTA),CUENTA INDEPENDENCIA (KONECTA),1631,109,8479,737,2022-12-03,8479,737,S1
2022,12,3,SOS,SOS,3160,416,10709,1583,2022-12-03,10709,1583,S1
2022,12,3,CORNER (KONECTA),CORNER (KONECTA),1,0,5,0,2022-12-03,5,0,S1
2022,12,3,INCLUSION FINANCIERA,INCLUSION FINANCIERA,1508,165,6280,935,2022-12-03,6280,935,S1
2022,12,3,SOPORTE DIGITAL (KONECTA),SOPORTE DIGITAL (KONECTA),66,7,197,19,2022-12-03,197,19,S1
2022,12,3,TARJETAS,TARJETAS,2238,166,8845,1039,2022-12-03,8845,1039,S1
2022,12,3,LINEA EMPRESAS,LINEA EMPRESAS,301,48,2075,483,2022-12-03,2075,483,S1
2022,12,3,VENTAS CROSS,VENTAS CROSS,373,12,1545,52,2022-12-03,1545,52,S1
2022,12,3,RECLAMOS,RECLAMOS,1331,74,5892,391,2022-12-03,5892,391,S1
2022,12,3,BO RECLAMOS,BO RECLAMOS,1,0,1,0,2022-12-03,1,0,S1
2022,12,3,ALTO VALOR,ALTO VALOR,451,55,1619,279,2022-12-03,1619,279,S1
2022,12,3,SOPORTE DIGITAL (ATENTO),SOPORTE DIGITAL (ATENTO),2,1,2,1,2022-12-03,2,1,S1
2022,12,3,CHAT RECLAMOS,CHAT RECLAMOS,573,169,2748,827,2022-12-03,2748,827,S1
2022,12,3,BOP,BOP,7216,979,27510,4790,2022-12-03,27510,4790,S1
2022,12,4,CHAT CONSULTAS,CHAT CONSULTAS,130,30,1222,347,2022-12-04,1222,347,S1
2022,12,4,SOS,SOS,1871,296,12580,1955,2022-12-04,12580,1955,S1
2022,12,5,LINEA EMPRESAS,LINEA EMPRESAS,876,153,2951,720,2022-12-05,2951,720,S1
2022,12,5,SOPORTE DIGITAL (KONECTA),SOPORTE DIGITAL (KONECTA),93,4,290,25,2022-12-05,290,25,S1
2022,12,5,TARJETAS,TARJETAS,6214,715,15059,2169,2022-12-05,15059,2169,S1
2022,12,5,RECLAMOS,RECLAMOS,2558,159,8450,656,2022-12-05,8450,656,S1
2022,12,5,SERVICE TO SALE (KONECTA),SERVICE TO SALE (KONECTA),37,0,256,11,2022-12-05,256,11,S1
2022,12,5,ALTO VALOR,ALTO VALOR,798,105,2417,446,2022-12-05,2417,446,S1
2022,12,5,BOP,BOP,13020,1790,40530,7530,2022-12-05,40530,7530,S1
2022,12,5,RETENCION PLD (GSS),RETENCION PLD (GSS),1,0,3,0,2022-12-05,3,0,S1
2022,12,5,LINEA NEGOCIOS,LINEA NEGOCIOS,122,3,360,31,2022-12-05,360,31,S1
2022,12,5,VENTAS CROSS,VENTAS CROSS,1007,33,2552,113,2022-12-05,2552,113,S1
2022,12,5,CUENTA INDEPENDENCIA (KONECTA),CUENTA INDEPENDENCIA (KONECTA),2448,150,10927,973,2022-12-05,10927,973,S1
2022,12,5,INCLUSION FINANCIERA,INCLUSION FINANCIERA,2213,275,8493,1370,2022-12-05,8493,1370,S1
2022,12,5,SERVICE TO SALE (BBVA),SERVICE TO SALE (BBVA),7,0,53,3,2022-12-05,53,3,S1
2022,12,5,CHAT RECLAMOS,CHAT RECLAMOS,847,291,3595,1152,2022-12-05,3595,1152,S1
2022,12,5,CHAT CONSULTAS,CHAT CONSULTAS,340,77,1562,442,2022-12-05,1562,442,S1
2022,12,5,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),332,18,1086,61,2022-12-05,1086,61,S1
2022,12,5,SOS,SOS,4239,505,16819,2684,2022-12-05,16819,2684,S1
2022,12,6,CHAT CONSULTAS,CHAT CONSULTAS,310,98,1872,556,2022-12-06,1872,556,S1
2022,12,6,SOS,SOS,3510,446,20329,3311,2022-12-06,20329,3311,S1
2022,12,6,LINEA EMPRESAS,LINEA EMPRESAS,794,160,3745,974,2022-12-06,3745,974,S1
2022,12,6,BOP,BOP,10041,1258,50571,9864,2022-12-06,50571,9864,S1
2022,12,6,VENTAS CROSS,VENTAS CROSS,772,16,3324,167,2022-12-06,3324,167,S1
2022,12,6,CUENTA INDEPENDENCIA (KONECTA),CUENTA INDEPENDENCIA (KONECTA),1626,94,12553,1163,2022-12-06,12553,1163,S1
2022,12,6,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),402,38,1488,112,2022-12-06,1488,112,S1
2022,12,6,INCLUSION FINANCIERA,INCLUSION FINANCIERA,1866,227,10359,1803,2022-12-06,10359,1803,S1
2022,12,6,CHAT RECLAMOS,CHAT RECLAMOS,654,184,4249,1385,2022-12-06,4249,1385,S1
2022,12,6,SOPORTE DIGITAL (KONECTA),SOPORTE DIGITAL (KONECTA),51,2,341,28,2022-12-06,341,28,S1
2022,12,6,RECLAMOS,RECLAMOS,2092,100,10542,876,2022-12-06,10542,876,S1
2022,12,6,SERVICE TO SALE (KONECTA),SERVICE TO SALE (KONECTA),77,5,333,20,2022-12-06,333,20,S1
2022,12,6,TARJETAS,TARJETAS,4651,460,19710,3153,2022-12-06,19710,3153,S1
2022,12,6,LINEA NEGOCIOS,LINEA NEGOCIOS,116,10,476,50,2022-12-06,476,50,S1
2022,12,6,ALTO VALOR,ALTO VALOR,602,67,3019,590,2022-12-06,3019,590,S1
2022,12,6,CAP PYME,CAP PYME,1,0,1,0,2022-12-06,1,0,S1
2022,12,6,SERVICE TO SALE (BBVA),SERVICE TO SALE (BBVA),17,0,70,3,2022-12-06,70,3,S1
2022,12,7,VENTAS CROSS,VENTAS CROSS,570,7,3894,207,2022-12-07,3894,207,S1
2022,12,7,RECLAMOS,RECLAMOS,1733,106,12275,1100,2022-12-07,12275,1100,S1
2022,12,7,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),300,31,1788,156,2022-12-07,1788,156,S1
